owner,lptoken,lpratio,amount1,amount2,token1,token2
gm3dmnrtg4ge,449692199666,0.12064319239897493,2928010279,1073209507205,0.2928 EOS,107.3209 DBG
hezdmojthege,166385170,4.463772796493947e-05,1083357,397085265,0.0001 EOS,0.0397 DBG
wukuanwudaoo,46502448755,0.012475653071900747,302784100,110980066252,0.0302 EOS,11.0980 DBG
focusandview,1724774758,0.0004627216863642253,11230255,4116248112,0.0011 EOS,0.4116 DBG
angcheewei33,6729995692,0.0018055197882402053,43819965,16061420156,0.0043 EOS,1.6061 DBG
buildmydream,188569649282,0.05058936867446756,1227803977,450029465777,0.1227 EOS,45.0029 DBG
comefromhere,1127386603,0.0003024546989135583,7340575,2690555943,0.0007 EOS,0.2690 DBG
eosxhmxhm321,279078191,7.487095376832814e-05,1817118,666031939,0.0001 EOS,0.0666 DBG
geytknzxguge,412110040153,0.11056066994414163,2683307459,983518089563,0.2683 EOS,98.3518 DBG
gu4domjzhage,522185692,0.00014009170929524348,3400025,1246218301,0.0003 EOS,0.1246 DBG
icenine22.tp,333243316,8.940234568827474e-05,2169794,795299307,0.0002 EOS,0.0795 DBG
4mxdyvoxg4b2,1294068825,0.00034717211983651466,8425867,3088350135,0.0008 EOS,0.3088 DBG
li1122334455,573370712747,0.15382360037654821,3733298781,1368373524224,0.3733 EOS,136.8373 DBG
aiyuyuan1314,5723787559,0.00153557478703028,37268400,13660061771,0.0037 EOS,1.3660 DBG
eosvictory12,94262098,2.5288587245656958e-05,613754,224960494,0.0000 EOS,0.0224 DBG
hedongyufund,61753544734,0.016567209269353827,402086168,147377453648,0.0402 EOS,14.7377 DBG
langchao1.tp,95366670,2.5584921254593507e-05,620946,227596602,0.0000 EOS,0.0227 DBG
zhw12345key1,173562004,4.656312530498803e-05,1130087,414213083,0.0001 EOS,0.0414 DBG
4darbcopjfun,735413544,0.00019729636793233463,4788382,1755095613,0.0004 EOS,0.1755 DBG
4u11nxnaxiwz,282565828074,0.07580661525155799,1839826552,674355333104,0.1839 EOS,67.4355 DBG
cryptolemon2,9422421845,0.002527842493943499,61350737,22487009364,0.0061 EOS,2.2487 DBG
emilmihaylov,3672604565,0.0009852844667302071,23912854,8764826559,0.0023 EOS,0.8764 DBG
geytgojrgyge,65948573642,0.017692649470547005,429400602,157389068059,0.0429 EOS,15.7389 DBG
tumaoran1234,623115179,0.00016716902023796088,4057192,1487090802,0.0004 EOS,0.1487 DBG
zudfather123,1415772183,0.0003798226342232454,9218295,3378800361,0.0009 EOS,0.3378 DBG
devilliuzhid,683550,1.8338244298115255e-07,4450,1631321,0.0000 EOS,0.0001 DBG
111qweasd111,35021493365,0.009395548255609575,228029956,83580279274,0.0228 EOS,8.3580 DBG
eosairuqixue,1637365765,0.0004392716466087393,10661122,3907642843,0.0010 EOS,0.3907 DBG
ez2eosfinder,147039094678,0.03944757281221363,957392592,350915035787,0.0957 EOS,35.0915 DBG
g44dsmzygege,181807045644,0.04877510084321941,1183771697,433890225374,0.1183 EOS,43.3890 DBG
guytknjtgqge,291058327,7.808497850232925e-05,1895122,694623041,0.0001 EOS,0.0694 DBG
gyydqnrzgage,486717845,0.0001305764135156491,3169089,1161572780,0.0003 EOS,0.1161 DBG
oorwullie313,95975194,2.574817576082226e-05,624908,229048871,0.0000 EOS,0.0229 DBG
vc.eos,711664492,0.00019092498445746602,4633749,1698417493,0.0004 EOS,0.1698 DBG
dividendonly,10030155450,0.0026908849534075367,65307777,23937391388,0.0065 EOS,2.3937 DBG
yywymsdhs515,209852097,5.6299012819219947e-05,1366377,500820929,0.0001 EOS,0.0500 DBG
ildragon2345,5128943092,0.00137599021889001,33395282,12240440221,0.0033 EOS,1.2240 DBG
mingyuan5.tp,404302913,0.00010846617788067644,2632474,964886049,0.0002 EOS,0.0964 DBG
moonlight2go,7202824608,0.001932370087016023,46898622,17189846418,0.0046 EOS,1.7189 DBG
tossncoin123,9642268265,0.0025868227786048415,62782188,23011682169,0.0062 EOS,2.3011 DBG
ha3tcmjzgyge,69921010383,0.018758372759483687,455265706,166869456824,0.0455 EOS,16.6869 DBG
heydenjugmge,139422050523,0.037404076117839836,907796927,332736636851,0.0907 EOS,33.2736 DBG
peiyonglu123,147370968500,0.039536607750754856,959553470,351707066739,0.0959 EOS,35.1707 DBG
dtest2111111,954193030,0.00025599041608805235,6212887,2277222136,0.0006 EOS,0.2277 DBG
eoskekoukele,10112957253,0.002713098978595722,65846912,24135001403,0.0065 EOS,2.4135 DBG
g44domjwhege,278685209950,0.07476552501403906,1814559292,665094073364,0.1814 EOS,66.5094 DBG
geydmnrzgene,556280345768,0.14923860549972362,3622020955,1327586638579,0.3622 EOS,132.7586 DBG
gezdcobzgqge,2617419623,0.000702199992352494,17042393,6246582942,0.0017 EOS,0.6246 DBG
tpaccount111,6013461566,0.0016132883808738898,39154509,14351381074,0.0039 EOS,1.4351 DBG
zhouyutin.m,1666456835,0.0004470761839293972,10850538,3977069915,0.0010 EOS,0.3977 DBG
dtest2111112,56129129,1.50582939045048e-05,365464,133954546,0.0000 EOS,0.0133 DBG
